conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A,org_E,org_P,org_A
907,barber,Identities,.41574073,.065555558,.22481482,.40777919,.011494242,.064724945,1.35,.25999999,.41
81,bargain_with,Behaviors,.40849999,.33825001,.32624999,.36010039,.26149425,.19741103,1.16,1.13,.81999999
82,barricade,Behaviors,-.45934579,.45186916,.38200936,-.40025091,.35919541,.17799355,-1.87,1.47,.75999999
908,bartender,Identities,.24176136,.16846591,.47613636,.40276039,.27586204,.63106799,1.33,1.1799999,2.1600001
83,barter_with,Behaviors,.37912622,.30266991,.3580097,.36762863,.31321836,.40453079,1.1900001,1.3099999,1.46
84,bash,Behaviors,-.69534314,.074999996,.47671568,-.61104137,-.020114949,.42718449,-2.71,.15000001,1.53
909,bastard,Identities,-.38221648,-.21520619,.090721652,-.3023839,-.29022989,.055016205,-1.48,-.79000002,.38
85,bathe,Behaviors,.37319589,.13530928,.03041237,.42534503,.091954023,-.29773459,1.42,.54000002,-.70999998
910,battered_woman,Identities,-.52446234,-.66774195,-.40645161,-.48557085,-.66379309,-.55016178,-2.21,-2.0899999,-1.49
86,bawl_out,Behaviors,-.44473684,.2262987,.54046053,-.23964866,.02586206,.38834953,-1.23,.31,1.41
87,be_intimate_with,Behaviors,.59606743,.447191,.10252809,.69385195,.62643677,-.15857603,2.49,2.4000001,-.28
88,be_sarcastic_toward,Behaviors,-.37019232,-.091105767,.30721155,-.10915931,.071839072,.28478968,-.70999998,.47,1.09
89,beam_at,Behaviors,.41041666,.24444444,.012614679,.43036389,.32183909,-.032362435,1.4400001,1.34,.11
90,beat,Behaviors,-.28863636,.44242424,.58358586,-.38268501,.38218388,.52750814,-1.8,1.55,1.84
91,beat_up,Behaviors,-.78666669,.23444444,.70685184,-.72396487,.3275862,.71197414,-3.1600001,1.36,2.4100001
911,beautician,Identities,.37745097,.085049018,.31421569,.40025097,-.048850581,.29126215,1.3200001,.050000001,1.11
1765,beautiful,Modifiers,.58308822,.43161765,.031066176,.67377669,.61206895,.077669926,2.4100001,2.3499999,.44999999
912,beauty,Identities,.56699997,.37375,.043000001,.64868253,.53160918,.0064725196,2.3099999,2.0699999,.23
92,beckon,Behaviors,.13388889,.1586111,.19805555,.13927229,.13218389,.058252446,.28,.68000001,.38999999
93,befriend,Behaviors,.69475001,.465,.228,.66122961,.56034482,-.016181204,2.3599999,2.1700001,.16
94,befuddle,Behaviors,-.29333332,.068888888,.18388888,-.23212042,.031609192,.17799355,-1.2,.33000001,.75999999
95,beg,Behaviors,-.35504809,-.55448717,.2022436,-.32747802,-.64367819,.16181232,-1.58,-2.02,.70999998
913,beggar,Identities,-.31904763,-.6590476,-.099523813,-.25721452,-.84195405,-.29126212,-1.3,-2.71,-.69
914,beginner,Identities,.15847826,-.38157895,-.17543478,.17440403,-.46264368,-.37540451,.41999999,-1.39,-.94999999
96,begrudge,Behaviors,-.49609375,-.061718751,-.040104166,-.35257208,.028735621,-.21035595,-1.6799999,.31999999,-.44
97,believe,Behaviors,.41138613,.22675,-.048267327,.52321202,.42528737,-.071197383,1.8099999,1.7,-.0099999998
98,belittle,Behaviors,-.73096591,.033806819,.27386364,-.77666241,-.060344834,-.10679609,-3.3699999,.0099999998,-.12
915,bellhop,Identities,.40161291,-.21317205,.2811828,.37013805,-.29885057,.23948222,1.2,-.81999999,.94999999
1766,belligerent,Modifiers,-.63625002,.014250001,.58424997,-.50564611,-.18103449,.57928807,-2.29,-.41,2
99,bellow_at,Behaviors,-.41985294,.23357843,.59681374,-.24717689,.1637931,.56634307,-1.26,.79000002,1.96
100,bend,Behaviors,-.29694444,.30500001,.15604396,-.15934753,.27011493,-.067961141,-.91000003,1.16,0
916,benefactor,Identities,.52222222,.40732324,-.0083333338,.5633626,.50574714,-.035598677,1.97,1.98,.1
1767,benevolent,Modifiers,.63092786,.47886598,.082474224,.6587202,.45977011,-.14886728,2.3499999,1.8200001,-.25
101,bequeath_to,Behaviors,.43138888,.44,-.072527476,.2371393,.25574711,-.10679609,.67000002,1.11,-.12
102,berate,Behaviors,-.61095506,.080898874,.41460675,-.50062728,.10632182,.44012949,-2.27,.58999997,1.5700001
103,beseech,Behaviors,-.025657894,-.027999999,.17,-.1041405,.077586204,.084142417,-.69,.49000001,.47
917,best_friend,Identities,.77775735,.4555147,.25514707,.97741526,.82758617,.33656961,3.6199999,3.0999999,1.25
918,best_man,Identities,.60337079,.32893258,.23089887,.71894604,.36206895,.19417478,2.5899999,1.48,.81
104,bestow_something_to,Behaviors,.54119319,.48323864,.039488636,.58845669,.5431034,.10032365,2.0699999,2.1099999,.51999998
105,betray,Behaviors,-.80882353,.028676471,.17083333,-.76913416,.089080445,.016181253,-3.3399999,.52999997,.25999999
1768,betrayed,Modifiers,-.85567009,-.23324741,.065206185,-.80677533,.17241378,-.064724892,-3.49,.81999999,.0099999998
106,bewilder,Behaviors,-.15575001,.16325,.22974999,-.016311143,.13218389,.14239484,-.34,.68000001,.64999998
107,bewitch,Behaviors,-.28737864,.43009707,.13325243,-.22459218,.32183909,.080906175,-1.17,1.34,.46000001
108,bias,Behaviors,-.53437501,.016752576,-.0056701023,-.37766621,-.040229894,-.038834922,-1.78,.079999998,.090000004
109,bicker_with,Behaviors,-.45340908,-.069318183,.47840908,-.39523208,.0229885,.6148867,-1.85,.30000001,2.1099999
1769,big,Modifiers,.16421053,.58289474,.027631579,.20953578,.53160918,-.019417448,.56,2.0699999,.15000001
919,big_shot,Identities,-.066666663,.55681819,.53448278,-.079046391,.33333331,.56310683,-.58999997,1.38,1.95
920,bigamist,Identities,-.57942706,.062239584,.2436842,-.43789205,-.1494253,.22330099,-2.02,-.30000001,.89999998
921,bigot,Identities,-.79772729,-.23636363,.36732954,-.63362604,-.2270115,.41747576,-2.8,-.56999999,1.5
110,bill,Behaviors,.02764423,.28846154,.016586538,-.008782912,.29885057,-.12621357,-.31,1.26,-.18000001
922,bill_collector,Identities,-.29976189,.34404761,.47427884,-.1994981,.40517241,.26213595,-1.0700001,1.63,1.02
111,bind,Behaviors,-.47280219,.35851648,.23559782,-.32496861,.37068963,.051779963,-1.5700001,1.51,.37
923,biologist,Identities,.56642157,.31078431,.00024509785,.52823091,.35344827,-.10355984,1.83,1.45,-.11
924,bisexual,Identities,.082407407,-.037500001,.081617646,.11417819,-.077586211,.055016205,.18000001,-.050000001,.38
925,bitch,Identities,-.57623762,.075000003,.50123763,-.55332494,-.045977019,.64401299,-2.48,.059999999,2.2
1770,bitchy,Modifiers,-.65666664,.012142857,.57714283,-.62860721,-.051724147,.74757284,-2.78,.039999999,2.52
112,bite,Behaviors,-.72812498,.1514423,.48245192,-.55332494,.16091952,.40776703,-2.48,.77999997,1.47
1771,bitter,Modifiers,-.63037503,-.40000001,-.24349999,-.51568377,-.33045977,-.26213589,-2.3299999,-.93000001,-.60000002
113,blabber_to,Behaviors,-.41188118,-.11831683,.49925742,-.24717689,-.17528737,.51132685,-1.26,-.38999999,1.79
926,blabbermouth,Identities,-.52692306,-.18990384,.63269228,-.44542027,-.097701155,.87055022,-2.05,-.12,2.9000001
1772,black,Modifiers,.20026882,.057258066,.13817205,.26223338,.028735621,.24595472,.76999998,.31999999,.97000003
927,black_man,Identities,.17933674,.12346939,.11575,.47051445,.2729885,.23948222,1.6,1.17,.94999999
928,black_professional,Identities,.47925532,.36155915,.23423913,.46047679,.36206895,.16181232,1.5599999,1.48,.70999998
929,black_woman,Identities,.36113861,.17252475,.26361385,.43287331,.32183909,.48220068,1.45,1.34,1.7
114,blackmail,Behaviors,-.7951923,.26009616,.16947114,-.71643662,.32471263,-.13915855,-3.1300001,1.35,-.22
930,blacksmith,Identities,.45530304,.40202022,.42398989,.37515685,.29885057,.23948222,1.22,1.26,.94999999
115,blame,Behaviors,-.46176469,-.098529413,.25833333,-.44040146,-.20114943,.23300974,-2.03,-.47999999,.93000001
116,bless,Behaviors,.51102942,.3377451,-.052450981,.6587202,.49137929,-.1003236,2.3499999,1.9299999,-.1
117,blind,Behaviors,-.79009902,.26757425,.29554456,-.74404013,.33908045,.13915859,-3.24,1.4,.63999999
931,blind_date,Identities,.13928571,-.084642857,.057142857,.1417817,-.15804599,-.025889942,.28999999,-.33000001,.13
932,blind_person,Identities,.15048078,-.21802884,-.24927884,.23212047,-.40804601,-.55987054,.64999998,-1.2,-1.52
118,block,Behaviors,-.2242347,.30892858,.13979591,-.19698866,.32471263,.10032365,-1.0599999,1.35,.51999998
933,blockhead,Identities,-.48826531,-.42627549,-.23163265,-.30991215,-.43390805,-.32038832,-1.51,-1.29,-.77999997
934,blogger,Identities,.26322114,.18629807,.22857143,.19447932,.06609194,.23624597,.5,.44999999,.94
935,blonde,Identities,.13907766,.050485436,.14927885,.20702636,.02586206,.21035601,.55000001,.31,.86000001
936,blood_donor,Identities,.73431373,.41274509,-.016336635,.81681305,.59770113,-.18770224,2.98,2.3,-.37
1773,blue,Modifiers,-.50578946,-.505,-.59526318,-.47804263,-.46264368,-.69579285,-2.1800001,-1.39,-1.9400001
937,blue_collar_worker,Identities,.37325001,-.11559406,.29133663,.45043916,-.048850581,.071197435,1.52,.050000001,.43000001
119,bluff,Behaviors,-.23267327,.15792079,.020049505,-.18946044,.19540228,-.10355984,-1.03,.89999998,-.11
938,board_director,Identities,.20937499,.61562502,.23046875,.32998747,.68103445,.28478968,1.04,2.5899999,1.09
939,boarder,Identities,.16139241,-.031012658,-.052812498,.15432875,-.086206906,-.12297732,.34,-.079999998,-.17
940,bodyguard,Identities,.51495099,.63602942,.1860294,.53575909,.69827586,.058252446,1.86,2.6500001,.38999999
941,bohemian,Identities,.10123457,-.083950616,-.050304879,.24717693,-.040229894,-.045307416,.70999998,.079999998,.07
1774,bold,Modifiers,.50655341,.5878641,.50655341,.60853201,.66379309,.55663431,2.1500001,2.53,1.9299999
942,bonehead,Identities,-.54549998,-.41212121,-.031377554,-.35257208,-.56609195,-.32362458,-1.6799999,-1.75,-.79000002
943,bookie,Identities,-.2927835,.27525774,.32577321,-.086574629,.18103448,-.042071171,-.62,.85000002,.079999998
944,bookkeeper,Identities,.36428571,.092307694,-.24835165,.40777919,-.051724147,-.53398055,1.35,.039999999,-1.4400001
945,bookworm,Identities,.52087379,-.009708738,-.53131068,.46298623,.028735621,-.80906147,1.5700001,.31999999,-2.29
946,boor,Identities,-.36107144,-.1525,.082608692,-.094102852,-.204023,-.35275078,-.64999998,-.49000001,-.88
947,bore,Identities,-.35099009,-.35247526,-.48514852,-.33249682,-.3764368,-.71521032,-1.6,-1.09,-2
1775,bored,Modifiers,-.47499999,-.45421052,-.60789472,-.39523208,-.31034485,-.71844655,-1.85,-.86000001,-2.01
1776,boring,Modifiers,-.37900001,-.46900001,-.60049999,-.35257208,-.57758617,-.86084139,-1.6799999,-1.79,-2.45
948,born_again_Christian,Identities,.13277778,.057584271,.19750001,.45043916,.22126436,.11003239,1.52,.99000001,.55000001
120,borrow_money_from,Behaviors,-.23643617,-.3773936,-.039893616,-.11166874,-.27586207,-.22977343,-.72000003,-.74000001,-.5
949,boss,Identities,.017892156,.5216912,.40833333,.29736513,.73850572,.27831718,.91000003,2.79,1.0700001
1777,bossy,Modifiers,-.44142157,.23627451,.50343138,-.27728981,.25574711,.56634307,-1.38,1.11,1.96
121,bother,Behaviors,-.52839804,.036893204,.42791262,-.47553322,.028735621,.52750814,-2.1700001,.31999999,1.84
950,bouncer,Identities,.25412372,.57783502,.36907217,.20702636,.59770113,.13592236,.55000001,2.3,.63
122,bow_to,Behaviors,.18888889,-.14297754,-.26555556,.35257214,-.014367823,-.49190933,1.13,.17,-1.3099999
123,box,Behaviors,-.18203124,.33867186,.54179686,-.2020075,.34770113,.54368931,-1.08,1.4299999,1.89
951,boxer,Identities,.15653409,.59517044,.67301136,.23462988,.64367819,.70873791,.66000003,2.46,2.4000001
952,boy,Identities,.31559405,.049504951,.49727723,.27979925,.1867816,.44660199,.83999997,.87,1.59
953,boy_scout,Identities,.47613636,.10340909,.36761364,.52321202,.080459759,.21035601,1.8099999,.5,.86000001
954,boyfriend,Identities,.35890806,.20482954,.20517242,.53575909,.4195402,.22006474,1.86,1.6799999,.88999999
955,braggart,Identities,-.51186866,-.10681818,.50867349,-.3500627,-.24137932,.51779938,-1.67,-.62,1.8099999
956,brain,Identities,.70679611,.69029129,.54174757,.90715182,1,.66666669,3.3399999,3.7,2.27
957,brat,Identities,-.68685567,-.16391753,.62474227,-.59849435,-.13793103,.73786408,-2.6600001,-.25999999,2.49
1778,brave,Modifiers,.78956312,.72548544,.32111651,.84441656,.82183903,.3721683,3.0899999,3.0799999,1.36
124,brawl_with,Behaviors,-.62727273,.23113637,.70545453,-.43287325,.14080459,.78640783,-2,.70999998,2.6400001
958,breadwinner,Identities,.65445542,.60074997,.44549999,.61606026,.62068969,.15533982,2.1800001,2.3800001,.69
125,break_up_with,Behaviors,-.19427083,.37395832,.29201031,-.27728981,.295977,.12621363,-1.38,1.25,.60000002
126,bribe,Behaviors,-.55097085,.13980582,.081310682,-.31744036,.1867816,.016181253,-1.54,.87,.25999999
959,bricklayer,Identities,.33267045,.22244318,.29261363,.37264743,.13505746,-.032362435,1.21,.69,.11
960,bride,Identities,.49779412,.2492647,.26421568,.61104143,.47701147,.24595472,2.1600001,1.88,.97000003
961,bridegroom,Identities,.40869564,.19429348,.15407608,.48557088,.34195399,.035598729,1.66,1.41,.31999999
962,bridesmaid,Identities,.42718977,.016240878,.22335766,.55332494,.043103442,.23300974,1.9299999,.37,.93000001
127,brief,Behaviors,.39059407,.32277226,.20618811,.36511919,.24712645,.074433684,1.1799999,1.08,.44
1779,bright,Modifiers,.7670213,.56329787,.29787233,.76913422,.71264368,.32362464,2.79,2.7,1.21
963,broad,Identities,.021084338,-.012352941,.12347561,-.008782912,-.074712649,.22653724,-.31,-.039999999,.91000003
1780,broad_minded,Modifiers,.64690477,.47214285,.15238096,.65370136,.52873558,-.038834922,2.3299999,2.0599999,.090000004
964,broadcast_news_analyst,Identities,.19510309,.35051546,.3724227,.2396487,.31896552,.38834953,.68000001,1.33,1.41
1781,broken_hearted,Modifiers,-.74166667,-.57111108,-.39388889,-.67628604,-.16666667,-.54368931,-2.97,-.36000001,-1.47
965,brother,Identities,.42376238,.2480198,.29059407,.5207026,.43103448,.394822,1.8,1.72,1.4299999
966,brother_in_law,Identities,.32075,.13425,.10275,.33249685,.0229885,.067961186,1.05,.30000001,.41999999
128,browbeat,Behaviors,-.60638297,.1766129,.49623656,-.42283562,.19252872,.20711978,-1.96,.88999999,.85000002
967,brunette,Identities,.23514852,.08564356,.077722773,.36511919,.12931034,.048543721,1.1799999,.67000002,.36000001
129,brush_off,Behaviors,-.40681818,.044444446,.022474749,-.31994978,.16666666,-.19093849,-1.55,.80000001,-.38
130,brutalize,Behaviors,-.83589107,.20643565,.63787127,-.84441656,.18103448,.49190941,-3.6400001,.85000002,1.73
968,brute,Identities,-.53074998,.52424997,.37549999,-.425345,.43678162,.3980583,-1.97,1.74,1.4400001
969,buddy,Identities,.70544553,.35074258,.22475247,.73651195,.50574714,.25889969,2.6600001,1.98,1.01
970,buffoon,Identities,-.49649999,-.39124998,.107,-.33500624,-.46551725,.22653724,-1.61,-1.4,.91000003
131,bug,Behaviors,-.49320176,.031578947,.43464911,-.38268501,-.037356328,.43042073,-1.8,.090000004,1.54
971,building_contractor,Identities,.35132742,.36615044,.41526547,.33249685,.33620688,.26860842,1.05,1.39,1.04
972,bulldozer_operator,Identities,.27171531,.32116789,.45036495,.17942286,.2729885,.3786408,.44,1.17,1.38
1782,bullheaded,Modifiers,-.44134614,.083413459,.29831731,-.27227098,.037356313,.31391585,-1.36,.34999999,1.1799999
132,bully,Behaviors,-.85211444,.099751242,.59825867,-.81430358,.1235632,.43689319,-3.52,.64999998,1.5599999
973,bum,Identities,-.32571429,-.63023812,-.43629807,-.35508153,-.77873564,-.592233,-1.6900001,-2.49,-1.62
974,bureaucrat,Identities,-.27908164,.28698981,.024234692,-.079046391,.28735632,-.038834922,-.58999997,1.22,.090000004
975,burglar,Identities,-.82261902,.17547619,.1554762,-.77666241,.1091954,-.19417472,-3.3699999,.60000002,-.38999999
133,bury,Behaviors,-.33276698,.1723301,-.059708741,-.061480522,.22126436,-.57281548,-.51999998,.99000001,-1.5599999
976,bus_driver,Identities,.33946079,.074509807,.19282179,.39774153,-.014367823,-.051779907,1.3099999,.17,.050000001
977,busboy,Identities,.28049999,-.32025,.41850001,.28230867,-.39655173,.038834982,.85000002,-1.16,.33000001
978,businessman,Identities,.23157895,.37078947,.3763158,.22961105,.45689651,.35598707,.63999999,1.8099999,1.3099999
979,businesswoman,Identities,.48514152,.48349056,.43301886,.52572149,.61206895,.44983822,1.8200001,2.3499999,1.6
980,busybody,Identities,-.19813433,.026741294,.59962684,.10664996,.063218385,.69902909,.15000001,.44,2.3699999
981,butcher,Identities,.25833333,.22654639,.33943298,.25721458,.15804596,.14886734,.75,.76999998,.67000002
134,butter_up,Behaviors,-.017326733,.096534654,.15544555,.071518213,.22701149,.022653747,.0099999998,1.01,.28
982,bystander,Identities,.10990099,-.27500001,-.35074258,.036386471,-.204023,-.47896436,-.13,-.49000001,-1.27
983,cabinet_maker,Identities,.40833333,.14093137,.28970587,.34504393,.14080459,.022653747,1.1,.70999998,.28
984,cabinet_member,Identities,.17821783,.57004952,.17970297,.21706399,.46551725,.080906175,.58999997,1.84,.46000001
985,cad,Identities,-.50241935,-.17131147,.215,-.27227098,-.28735632,.16504858,-1.36,-.77999997,.72000003
135,cajole,Behaviors,-.09951923,.13221154,.24296117,-.081555814,.1091954,.22006474,-.60000002,.60000002,.88999999
136,call,Behaviors,.33375001,.24331683,.2618812,.44291094,.25287357,.24595472,1.49,1.1,.97000003
986,call_girl,Identities,-.32475248,-.19133663,.40816832,-.19196984,-.25862071,.22977349,-1.04,-.68000001,.92000002
1783,calm,Modifiers,.71536458,.36393228,-.42174479,.79171896,.49137929,-.81877017,2.8800001,1.9299999,-2.3199999
1784,candid,Modifiers,.44666666,.32749999,.24638888,.42534503,.295977,.19093853,1.42,1.25,.80000001
1785,cantankerous,Modifiers,-.51086956,-.09293478,.26440218,-.25721452,-.10632185,.31715214,-1.3,-.15000001,1.1900001
987,capitalist,Identities,.11443299,.38814434,.40695876,.20451696,.40804595,.37540457,.54000002,1.64,1.37
137,captivate,Behaviors,.49119318,.53153408,.27528408,.63864493,.7758621,.41100326,2.27,2.9200001,1.48
1786,captivated,Modifiers,.33308822,.10318627,-.051225491,.48808029,.28735632,.13268611,1.67,1.22,.62
988,captive,Identities,-.35299999,-.68325001,-.39825001,-.21706395,-.84195405,-.31391582,-1.14,-2.71,-.75999999
138,capture,Behaviors,-.30973685,.52526313,.43489584,-.20702632,.52873558,.35922334,-1.1,2.0599999,1.3200001
139,care_for,Behaviors,.8125,.60048079,.094230771,.91969889,.79885054,-.18446599,3.3900001,3,-.36000001
1787,carefree,Modifiers,.48699999,.347,.105,.46549562,.20402297,-.11003233,1.58,.93000001,-.13
1788,careful,Modifiers,.67078948,.24578947,-.33710527,.54830617,.29885057,-.52750802,1.91,1.26,-1.42
1789,careless,Modifiers,-.57795697,-.29166666,.042391304,-.53324968,-.34195405,.1456311,-2.4000001,-.97000003,.66000003
140,caress,Behaviors,.59587914,.29258242,-.23351648,.65119195,.37068963,-.64077663,2.3199999,1.51,-1.77
1790,caring,Modifiers,.86862743,.60147059,-.035049021,.88205773,.7270115,-.26213589,3.24,2.75,-.60000002
989,carpenter,Identities,.42139423,.31490386,.50817305,.38268507,.1235632,.21035601,1.25,.64999998,.86000001
990,cashier,Identities,.36155915,-.12553763,.32069892,.23212047,-.27298853,.067961186,.64999998,-.73000002,.41999999
