conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A
203,convince,Behaviors,1.0475,1.825,.94999999,1.11,2.1400001,.57999998
204,cooperate_with,Behaviors,2.5168316,1.2554455,.53267324,2.8499999,1.8099999,-.31999999
205,corner,Behaviors,-2.1794116,1.2215686,1.5196078,-1.73,1.61,.94999999
206,correct,Behaviors,.56808507,.77978724,.92553192,.49000001,1.02,.85000002
207,corrupt,Behaviors,-2.954,1.1515151,.49595958,-3.03,1.8,-.07
208,counsel,Behaviors,2.1389999,1.652,.242,2.6199999,2.23,-.94
209,court,Behaviors,2.0824175,1.2758242,.70439559,1.9299999,1.62,-.30000001
210,cripple,Behaviors,-1.9590244,-.66341466,-.096097566,-3.3099999,1.4,.93000001
211,criticize,Behaviors,-1.6514286,.068571426,1.2438095,-1.12,.73000002,1.15
212,cross_examine,Behaviors,.6404255,1.8627659,1.4829787,.11,1.28,.75999999
213,cry_for,Behaviors,.18571429,-.096703298,.32197803,.41999999,.69999999,.13
214,cuddle,Behaviors,2.859854,1.1554744,-1.3591241,3.1700001,1.75,-1.8
215,cue,Behaviors,.75222224,.90769231,.48222223,1.1900001,1.4400001,.16
216,cure,Behaviors,3.4180954,2.984762,.88857144,3.71,3.6300001,.07
217,curry_favor_from,Behaviors,.5925926,.25925925,.7567901,.28,.15000001,.37
218,curse,Behaviors,-2.5290816,.24387756,1.4545919,-2.51,.22,1.3099999
219,curtsey_to,Behaviors,1.422449,-.27040815,-.56122446,1.52,.12,-.89999998
220,cut,Behaviors,-2.9988637,1.05,1.7977272,-3.0699999,1.62,.60000002
222,cut_off_relations_with,Behaviors,-.85346538,1.3485148,-.014851482,-.92000002,1.45,0
221,cut_someone_down_to_size,Behaviors,-1.9378641,.69320387,1.3631068,-1.3,1.14,1.3200001
223,cut_the_pay_of,Behaviors,-2.6930692,1.6643565,.50990099,-2.29,1.97,.14
224,damn,Behaviors,-2.4553192,.56382978,1.2723404,-2.6800001,.79000002,1.24
225,dance_with,Behaviors,2.2505496,1.1544445,1.6384615,2.71,1.48,.94999999
226,dare,Behaviors,-.28248176,.74525547,1.2350365,-.52999997,.86000001,1.24
227,date,Behaviors,2.1970873,1.1427184,1.2427185,2.24,1.53,.75
228,dazzle,Behaviors,2.3914893,2.069149,2.069149,2.3099999,2.0599999,1.5700001
229,deafen,Behaviors,-2.7882979,1.1311828,2.2247312,-2.47,.99000001,1.58
230,debase,Behaviors,-2.5505881,.3729412,.85411763,-1.72,.34,.22
231,debate_with,Behaviors,1.1188118,1.4554455,2.1386139,1.15,1.73,1.8099999
232,debrief,Behaviors,1.4555556,1.0747474,.51616162,1.39,1.52,.07
233,deceive,Behaviors,-3.0313725,.10000001,-.08039216,-2.8599999,.43000001,-.27000001
234,decorate,Behaviors,1.4399999,1.1157895,.76631576,1.28,1.11,.63
235,defame,Behaviors,-2.6070001,.18316832,1.0683168,-1.86,.80000001,.99000001
236,defeat,Behaviors,.85612243,2.3112245,2.0061224,.81999999,2.0799999,1.38
237,defend,Behaviors,2.5693877,2.3316326,1.9265306,2.74,2.8599999,1.64
238,defer_to,Behaviors,-.015306121,-.24795918,-.77551019,-.16,.43000001,-.44
239,defile,Behaviors,-3.1121211,.46161616,1.4070708,-3.1300001,.46000001,1.09
240,deflate,Behaviors,-2.2491229,.63596493,.72920352,-2.26,1.08,.52999997
241,defy,Behaviors,-.80480772,1.2461538,1.2942308,-1.2,1.24,.82999998
242,degrade,Behaviors,-3.1772728,.39545453,1.1522727,-3.52,.75,.18000001
